data_movimentacao,prediction
2023-10-01T00:00:00Z,118.3682527011515
2023-10-02T00:00:00Z,119.3662303695528
2023-10-03T00:00:00Z,120.36420803795045
2023-10-04T00:00:00Z,121.36218570635174
2023-10-05T00:00:00Z,122.36016337474939
2023-10-06T00:00:00Z,123.35814104315068
2023-10-07T00:00:00Z,124.35611871155197
2023-10-08T00:00:00Z,125.35409637994962
2023-10-09T00:00:00Z,126.35207404835091
2023-10-10T00:00:00Z,127.35005171674857
2023-10-11T00:00:00Z,128.34802938514986
2023-10-12T00:00:00Z,129.34600705355115
2023-10-13T00:00:00Z,130.3439847219488
2023-10-14T00:00:00Z,131.3419623903501
2023-10-15T00:00:00Z,132.33994005875138
2023-10-16T00:00:00Z,133.33791772714903
2023-10-17T00:00:00Z,134.33589539555032
2023-10-18T00:00:00Z,135.33387306394798
2023-10-19T00:00:00Z,136.33185073234927
2023-10-20T00:00:00Z,137.32982840075056
2023-10-21T00:00:00Z,138.3278060691482
2023-10-22T00:00:00Z,139.3257837375495
2023-10-23T00:00:00Z,140.32376140594715
2023-10-24T00:00:00Z,141.32173907434844
2023-10-25T00:00:00Z,142.31971674274973
2023-10-26T00:00:00Z,143.3176944111474
2023-10-27T00:00:00Z,144.31567207954868
2023-10-28T00:00:00Z,145.31364974794997
2023-10-29T00:00:00Z,146.31162741634762
2023-10-30T00:00:00Z,147.3096050847489
2023-10-31T00:00:00Z,148.30758275314656
2023-11-01T00:00:00Z,149.30556042154785
2023-11-02T00:00:00Z,150.30353808994914
2023-11-03T00:00:00Z,151.3015157583468
2023-11-04T00:00:00Z,152.29949342674809
2023-11-05T00:00:00Z,153.29747109514574
2023-11-06T00:00:00Z,154.29544876354703
2023-11-07T00:00:00Z,155.29342643194832
2023-11-08T00:00:00Z,156.29140410034597
2023-11-09T00:00:00Z,157.28938176874726
2023-11-10T00:00:00Z,158.28735943714855
2023-11-11T00:00:00Z,159.2853371055462
2023-11-12T00:00:00Z,160.2833147739475
2023-11-13T00:00:00Z,161.28129244234515
2023-11-14T00:00:00Z,162.27927011074644
2023-11-15T00:00:00Z,163.27724777914773
2023-11-16T00:00:00Z,164.27522544754538
2023-11-17T00:00:00Z,165.27320311594667
2023-11-18T00:00:00Z,166.27118078434432
2023-11-19T00:00:00Z,167.26915845274561
2023-11-20T00:00:00Z,168.2671361211469
2023-11-21T00:00:00Z,169.26511378954456
2023-11-22T00:00:00Z,170.26309145794585
2023-11-23T00:00:00Z,171.26106912634714
2023-11-24T00:00:00Z,172.2590467947448
2023-11-25T00:00:00Z,173.25702446314608
2023-11-26T00:00:00Z,174.25500213154373
2023-11-27T00:00:00Z,175.25297979994502
2023-11-28T00:00:00Z,176.25095746834631
2023-11-29T00:00:00Z,177.24893513674397
2023-11-30T00:00:00Z,178.24691280514526
2023-12-01T00:00:00Z,179.2448904735429
2023-12-02T00:00:00Z,180.2428681419442
2023-12-03T00:00:00Z,181.2408458103455
2023-12-04T00:00:00Z,182.23882347874314
2023-12-05T00:00:00Z,183.23680114714443
2023-12-06T00:00:00Z,184.23477881554572
2023-12-07T00:00:00Z,185.23275648394338
2023-12-08T00:00:00Z,186.23073415234467
2023-12-09T00:00:00Z,187.22871182074232
2023-12-10T00:00:00Z,188.2266894891436
2023-12-11T00:00:00Z,189.2246671575449
2023-12-12T00:00:00Z,190.22264482594255
2023-12-13T00:00:00Z,191.22062249434384
2023-12-14T00:00:00Z,192.2186001627415
2023-12-15T00:00:00Z,193.21657783114279
2023-12-16T00:00:00Z,194.21455549954408
2023-12-17T00:00:00Z,195.21253316794173
2023-12-18T00:00:00Z,196.21051083634302
2023-12-19T00:00:00Z,197.2084885047443
2023-12-20T00:00:00Z,198.20646617314196
2023-12-21T00:00:00Z,199.20444384154325
2023-12-22T00:00:00Z,200.2024215099409
2023-12-23T00:00:00Z,201.2003991783422
2023-12-24T00:00:00Z,202.19837684674349
2023-12-25T00:00:00Z,203.19635451514114
2023-12-26T00:00:00Z,204.19433218354243
2023-12-27T00:00:00Z,205.19230985194008
2023-12-28T00:00:00Z,206.19028752034137
2023-12-29T00:00:00Z,207.18826518874266
2023-12-30T00:00:00Z,208.18624285714031
2023-12-31T00:00:00Z,209.1842205255416
2024-01-01T00:00:00Z,210.1821981939429
2024-01-02T00:00:00Z,211.18017586234055
2024-01-03T00:00:00Z,212.17815353074184
2024-01-04T00:00:00Z,213.1761311991395
2024-01-05T00:00:00Z,214.17410886754078
2024-01-06T00:00:00Z,215.17208653594207
2024-01-07T00:00:00Z,216.17006420433972
2024-01-08T00:00:00Z,217.16804187274101
2024-01-09T00:00:00Z,218.16601954113867
2024-01-10T00:00:00Z,219.16399720953996
2024-01-11T00:00:00Z,220.16197487794125
2024-01-12T00:00:00Z,221.1599525463389
2024-01-13T00:00:00Z,222.1579302147402
2024-01-14T00:00:00Z,223.15590788314148
2024-01-15T00:00:00Z,224.15388555153913
2024-01-16T00:00:00Z,225.15186321994042
2024-01-17T00:00:00Z,226.14984088833808
2024-01-18T00:00:00Z,227.14781855673937
2024-01-19T00:00:00Z,228.14579622514066
2024-01-20T00:00:00Z,229.1437738935383
2024-01-21T00:00:00Z,230.1417515619396
2024-01-22T00:00:00Z,231.13972923033725
2024-01-23T00:00:00Z,232.13770689873854
2024-01-24T00:00:00Z,233.13568456713983
2024-01-25T00:00:00Z,234.13366223553749
2024-01-26T00:00:00Z,235.13163990393878
2024-01-27T00:00:00Z,236.12961757234007
2024-01-28T00:00:00Z,237.12759524073772
2024-01-29T00:00:00Z,238.125572909139
